tag,uptimeMillis,rms,peak,dbfs,zeroRatio,readResult,callState,audioMode,outputDevice
AAWAZ_DIAG,206364409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206364909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206365408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206365909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206366408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206366909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206367409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206367909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206368410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206368909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206369408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206369907,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206370407,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206370908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206371409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206371909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206372409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206372909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206373406,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206373908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206374407,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206374909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206375409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206375910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206376410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206376910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206377405,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206377909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206378409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206378909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206379409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206379908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206380406,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206380910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206381408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206381910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206382409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206382910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206383409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206383910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206384409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206384910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206385410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206385909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206386409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206386913,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206387408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206387907,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206388409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206388910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206389408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206389909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206390409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206390909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206391409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206391906,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206392408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206392907,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206393410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206393906,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206394408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206394906,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206395410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206395907,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206396409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206396906,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206397410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206397903,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206398409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206398909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206399410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206399905,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206400404,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206400903,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206401409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206401909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206402409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206402909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206403401,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206403909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206404409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206404905,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206405406,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206405909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206406408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206406909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206407410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206407908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206408408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206408906,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206409409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206409909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206410409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206410901,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206411409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206411906,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206412409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206412907,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206413408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206413909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206414409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206414908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206415409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206415905,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206416409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206416904,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206417421,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206417905,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206418403,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206418903,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206419402,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206419902,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206420407,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206420898,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206421402,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206421898,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206422408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206422905,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206423408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206423907,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206424409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206424909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206425408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206425909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206426406,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206426908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206427407,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206427909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206428408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206428909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206429409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206429908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206430407,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206430908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206431405,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206431909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206432412,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206432910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206433407,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206433909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206434408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206434908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206435409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206435910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206436409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206436910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206437409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206437909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206438408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206438909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206439407,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206439909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206440408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206440909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206441400,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206441906,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206442409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206442910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206443407,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206443909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206444403,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206444900,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206445408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206445905,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206446406,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206446909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206447409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206447914,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206448409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206448908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206449409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206449901,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206450408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206450910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206451411,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206451908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206452408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206452906,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206453409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206453910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206454410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206454907,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206455409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206455909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206456408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206456908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206457409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206457907,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206458410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206458909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206459410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206459908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206460410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206460901,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206461404,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206461905,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206462403,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206462903,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206463407,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206463908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206464407,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206464910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206465409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206465910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206466409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206466909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206467408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206467908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206468409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206468908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206469400,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206469911,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206470402,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206470974,0.0,0,-999.0,1.000,2560,IDLE,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206471475,0.0,0,-999.0,1.000,320,IDLE,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206471974,0.0,0,-999.0,1.000,320,IDLE,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206472526,92.3,499,-51.0,0.675,2560,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206473023,70.8,584,-53.3,0.454,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206473523,58.3,207,-55.0,0.008,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206474026,61.1,228,-54.6,0.007,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206474524,59.5,274,-54.8,0.007,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206475027,80.9,694,-52.2,0.006,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206475525,703.6,13626,-33.4,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206476031,1008.7,15103,-30.2,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206476529,58.5,223,-55.0,0.008,320,IDLE,NORMAL,BUILTIN_EARPIECE
